Fájlnév,Kulcs
aat_decisions_l_english.yml,SWE_appeal_for_support_cat
aat_decisions_l_english.yml,SWE_appeal_to_aristocracy
aat_decisions_l_english.yml,SWE_appeal_to_industrialists
aat_decisions_l_english.yml,SWE_appeal_to_military
aat_decisions_l_english.yml,SWE_appeal_to_rural_people
aat_decisions_l_english.yml,SWE_implement_aristocracy_reforms_countdown
aat_decisions_l_english.yml,SWE_implement_industrialist_reforms_countdown
aat_decisions_l_english.yml,SWE_implement_military_reforms_countdown
aat_decisions_l_english.yml,SWE_implement_rural_reforms_countdown
aat_decisions_l_english.yml,SWE_implement_aristocracy_reforms
aat_decisions_l_english.yml,SWE_implement_industrialist_reforms
aat_decisions_l_english.yml,SWE_implemented_rural_reforms
aat_decisions_l_english.yml,SWE_implemented_military_reforms
aat_decisions_l_english.yml,SWE_implemented_industrialist_reforms
aat_decisions_l_english.yml,SWE_implemented_artistocratic_reforms
aat_decisions_l_english.yml,SWE_implement_military_reforms
aat_decisions_l_english.yml,SWE_implement_rural_reforms
aat_decisions_l_english.yml,SWE_implemented_rural_reforms_tt
aat_decisions_l_english.yml,SWE_appeal_for_support_dec_tt
aat_decisions_l_english.yml,SWE_royalist_buildup
aat_decisions_l_english.yml,SWE_royal_visit
aat_decisions_l_english.yml,SWE_socialists_reforms_decision_stability
aat_decisions_l_english.yml,SWE_socialists_reforms_decision_research
aat_decisions_l_english.yml,SWE_socialists_reforms_decision_efficiency_gain
aat_decisions_l_english.yml,SWE_socialists_reforms_decision_efficiency_civ_to_mil
aat_decisions_l_english.yml,SWE_socialists_reforms_decision_efficiency_mil_to_civ
aat_decisions_l_english.yml,SWE_socialists_reforms_decision_mio
aat_decisions_l_english.yml,SWE_pull_the_trigger_nor
aat_decisions_l_english.yml,SWE_pull_the_trigger_den
aat_decisions_l_english.yml,SWE_communist_foreign_influence
aat_decisions_l_english.yml,SWE_pull_the_trigger_tt
aat_decisions_l_english.yml,SWE_coalition_war_cabinet_cat
aat_decisions_l_english.yml,SWE_upgrade_current_trait
aat_decisions_l_english.yml,SWE_upgrade_close_ties_to_the_military
aat_decisions_l_english.yml,SWE_upgrade_landsfader
aat_decisions_l_english.yml,SWE_upgrade_respectful_occupier
aat_decisions_l_english.yml,SWE_upgrade_education_for_all
aat_decisions_l_english.yml,SWE_upgrade_every_barrel_counts
aat_decisions_l_english.yml,SWE_has_picked_war_cabinet_trait
aat_decisions_l_english.yml,SWE_has_picked_war_cabinet_trait_tt
aat_decisions_l_english.yml,SWE_hungershield_cat
aat_decisions_l_english.yml,SWE_hungershield_dummy
aat_decisions_l_english.yml,SWE_hungershield_worse_dummy
aat_decisions_l_english.yml,SWE_hungershield_mission
aat_decisions_l_english.yml,SWE_coax_nordic_defense_council_cat
aat_decisions_l_english.yml,SWE_coax_countries_that_rejected
aat_decisions_l_english.yml,NORDIC_cooperation_decisions_category
aat_decisions_l_english.yml,NORDIC_cooperation_decisions_category_desc
aat_decisions_l_english.yml,NORDIC_promote_nordic_unity
aat_decisions_l_english.yml,NORDIC_promote_nordic_unity_desc
aat_decisions_l_english.yml,NORDIC_strenghten_ties_decision
aat_decisions_l_english.yml,NORDIC_strenghten_ties_decision_desc
aat_decisions_l_english.yml,NORDIC_strenghtening_ties_flag
aat_decisions_l_english.yml,NORDIC_strengthen_ties_TT
aat_decisions_l_english.yml,NORDIC_invest_in_nordic
aat_decisions_l_english.yml,NORDIC_invest_in_nordic_desc
aat_decisions_l_english.yml,NORDIC_ask_for_investment_to_nordic
aat_decisions_l_english.yml,NORDIC_ask_for_investment_to_nordic_desc
aat_decisions_l_english.yml,NORDIC_ongoing_investment
aat_decisions_l_english.yml,NORDIC_economic_cooperation_decisions
aat_decisions_l_english.yml,NORDIC_economic_cooperation_decisions_desc
aat_decisions_l_english.yml,NORDIC_ongoing_negotiations
aat_decisions_l_english.yml,NORDIC_court_foreign_power
aat_decisions_l_english.yml,NORDIC_court_foreign_power_desc
aat_decisions_l_english.yml,NORDIC_send_weapons
aat_decisions_l_english.yml,NORDIC_send_weapons_desc
aat_decisions_l_english.yml,NORDIC_send_volunteers
aat_decisions_l_english.yml,NORDIC_send_volunteers_desc
aat_decisions_l_english.yml,NORDIC_expand_volunteer_program
aat_decisions_l_english.yml,NORDIC_expand_volunteer_program_desc
aat_decisions_l_english.yml,NORDIC_defend_nordic_country
aat_decisions_l_english.yml,NORDIC_defend_nordic_country_desc
aat_decisions_l_english.yml,NORDIC_decision_no_war_participation
aat_decisions_l_english.yml,NORDIC_decision_no_war_participation_desc
aat_decisions_l_english.yml,NORDIC_decision_limited_war_participation
aat_decisions_l_english.yml,NORDIC_decision_limited_war_participation_desc
aat_decisions_l_english.yml,NORDIC_decision_risky_war_participation
aat_decisions_l_english.yml,NORDIC_decision_risky_war_participation_desc
aat_decisions_l_english.yml,NORDIC_decision_dangerous_war_participation
aat_decisions_l_english.yml,NORDIC_decision_dangerous_war_participation_desc
aat_decisions_l_english.yml,DEN_balance_of_power_category
aat_decisions_l_english.yml,DEN_short_reset_time_tt
aat_decisions_l_english.yml,DEN_medium_reset_time_tt
aat_decisions_l_english.yml,DEN_long_reset_time_tt
aat_decisions_l_english.yml,DEN_very_long_reset_time_tt
aat_decisions_l_english.yml,DEN_bop_defend_our_chosen_path
aat_decisions_l_english.yml,DEN_hurt_military_ability_tt
aat_decisions_l_english.yml,DEN_bop_exile_royal_family
aat_decisions_l_english.yml,DEN_bop_ban_elections
aat_decisions_l_english.yml,DEN_bop_motion_of_no_confidence
aat_decisions_l_english.yml,DEN_bop_motion_of_no_confidence_desc
aat_decisions_l_english.yml,DEN_bop_criticize_the_country_leader
aat_decisions_l_english.yml,DEN_bop_criticize_the_country_leader_desc
aat_decisions_l_english.yml,DEN_has_criticized_country_leader_flag
aat_decisions_l_english.yml,DEN_bop_defend_our_chosen_path_neutrality
aat_decisions_l_english.yml,DEN_bop_defend_our_chosen_path_neutrality_desc
aat_decisions_l_english.yml,DEN_bop_ban_all_political_uniforms
aat_decisions_l_english.yml,DEN_bop_ban_all_political_uniforms_desc
aat_decisions_l_english.yml,DEN_bop_unban_oppositions_uniforms
aat_decisions_l_english.yml,DEN_bop_unban_oppositions_uniforms_desc
aat_decisions_l_english.yml,DEN_bop_defend_the_policy_of_neutrality
aat_decisions_l_english.yml,DEN_bop_defend_the_policy_of_neutrality_desc
aat_decisions_l_english.yml,DEN_bop_speak_out_in_favor_of_disarmament
aat_decisions_l_english.yml,DEN_bop_speak_out_in_favor_of_disarmament_desc
aat_decisions_l_english.yml,DEN_bop_speak_out_against_warfare
aat_decisions_l_english.yml,DEN_bop_speak_out_against_warfare_desc
aat_decisions_l_english.yml,DEN_bop_expand_the_welfare
aat_decisions_l_english.yml,DEN_bop_expand_the_welfare_desc
aat_decisions_l_english.yml,DEN_bop_unban_all_political_uniforms
aat_decisions_l_english.yml,DEN_bop_unban_all_political_uniforms_desc
aat_decisions_l_english.yml,DEN_bop_ban_oppositions_uniforms
aat_decisions_l_english.yml,DEN_bop_ban_oppositions_uniforms_desc
aat_decisions_l_english.yml,DEN_bop_defend_our_chosen_path_rearmament
aat_decisions_l_english.yml,DEN_bop_defend_our_chosen_path_rearmament_desc
aat_decisions_l_english.yml,DEN_bop_criticize_our_preparedness
aat_decisions_l_english.yml,DEN_bop_criticize_our_preparedness_desc
aat_decisions_l_english.yml,DEN_bop_question_our_defenses
aat_decisions_l_english.yml,DEN_bop_question_our_defenses_desc
aat_decisions_l_english.yml,DEN_bop_speak_out_against_welfare
aat_decisions_l_english.yml,DEN_bop_speak_out_against_welfare_desc
aat_decisions_l_english.yml,DEN_bop_speak_out_in_favor_of_rearmament
aat_decisions_l_english.yml,DEN_bop_speak_out_in_favor_of_rearmament_desc
aat_decisions_l_english.yml,DEN_bop_landstorm
aat_decisions_l_english.yml,DEN_bop_landstorm_desc
aat_decisions_l_english.yml,DEN_bop_hold_a_military_parade
aat_decisions_l_english.yml,DEN_bop_hold_a_military_parade_desc
aat_decisions_l_english.yml,DEN_bop_occupation_criticize_collaboration
aat_decisions_l_english.yml,DEN_bop_occupation_criticize_collaboration_desc
aat_decisions_l_english.yml,DEN_bop_occupation_strikes
aat_decisions_l_english.yml,DEN_bop_occupation_strikes_decs
aat_decisions_l_english.yml,DEN_bop_occupation_resistance_coordination
aat_decisions_l_english.yml,DEN_bop_occupation_resistance_coordination_desc
aat_decisions_l_english.yml,DEN_bop_occupation_underground_factories
aat_decisions_l_english.yml,DEN_bop_occupation_underground_factories_desc
aat_decisions_l_english.yml,DEN_bop_occupation_raid_depots
aat_decisions_l_english.yml,DEN_bop_occupation_raid_depots_desc
aat_decisions_l_english.yml,DEN_bop_occupation_sabotage_civ_industry
aat_decisions_l_english.yml,DEN_bop_occupation_sabotage_civ_industry_desc
aat_decisions_l_english.yml,DEN_bop_occupation_sabotage_mil_industry
aat_decisions_l_english.yml,DEN_bop_occupation_sabotage_mil_industry_desc
aat_decisions_l_english.yml,DEN_bop_occupation_funnel_resources_danish_brigade
aat_decisions_l_english.yml,DEN_bop_occupation_funnel_resources_danish_brigade_desc
aat_decisions_l_english.yml,DEN_bop_occupation_switch_ideology
aat_decisions_l_english.yml,DEN_bop_occupation_switch_ideology_desc
aat_decisions_l_english.yml,DEN_bop_occupation_ban_elections
aat_decisions_l_english.yml,DEN_bop_occupation_ban_elections_desc
aat_decisions_l_english.yml,DEN_bop_occupation_defend_collaboration
aat_decisions_l_english.yml,DEN_bop_occupation_defend_collaboration_desc
aat_decisions_l_english.yml,DEN_bop_occupation_censor_the_media
aat_decisions_l_english.yml,DEN_bop_occupation_censor_the_media_desc
aat_decisions_l_english.yml,DEN_bop_occupation_remove_political_agitator
aat_decisions_l_english.yml,DEN_bop_occupation_remove_political_agitator_desc
aat_decisions_l_english.yml,DEN_bop_occupation_ban_communism
aat_decisions_l_english.yml,DEN_bop_occupation_ban_communism_desc
aat_decisions_l_english.yml,DEN_bop_occupation_allow_communism
aat_decisions_l_english.yml,DEN_bop_occupation_allow_communism_desc
aat_decisions_l_english.yml,DEN_bop_occupation_ban_fascism
aat_decisions_l_english.yml,DEN_bop_occupation_ban_fascism_desc
aat_decisions_l_english.yml,DEN_bop_occupation_allow_fascism
aat_decisions_l_english.yml,DEN_bop_occupation_allow_fascism_desc
aat_decisions_l_english.yml,DEN_bop_occupation_allow_democratism
aat_decisions_l_english.yml,DEN_bop_occupation_allow_democratism_desc
aat_decisions_l_english.yml,DEN_resistance_category
aat_decisions_l_english.yml,DEN_resistance_category_desc
aat_decisions_l_english.yml,DEN_seek_foreign_support_decision
aat_decisions_l_english.yml,DEN_ask_for_weapons_decision
aat_decisions_l_english.yml,DEN_buy_allied_weapons_decision
aat_decisions_l_english.yml,DEN_seek_danish_brigades_host
aat_decisions_l_english.yml,DEN_buy_foreign_destroyers
aat_decisions_l_english.yml,DEN_overlord_category
aat_decisions_l_english.yml,DEN_overlord_category_desc
aat_decisions_l_english.yml,DEN_annex_denmark
aat_decisions_l_english.yml,DEN_seize_jylland
aat_decisions_l_english.yml,DEN_reclaim_sonderjylland
aat_decisions_l_english.yml,DEN_demand_country_leader_resignation
aat_decisions_l_english.yml,DEN_install_plenipotentiary
aat_decisions_l_english.yml,DEN_demand_government_change
aat_decisions_l_english.yml,DEN_demand_communist_ban
aat_decisions_l_english.yml,DEN_demand_fascist_ban
aat_decisions_l_english.yml,DEN_demand_weapon_deliveries
aat_decisions_l_english.yml,DEN_demand_troops
aat_decisions_l_english.yml,DEN_overlord_requests_the_return_of_the_faroes
aat_decisions_l_english.yml,DEN_overlord_requests_greenland_back
aat_decisions_l_english.yml,DEN_trade_deal_category
aat_decisions_l_english.yml,DEN_increase_trade_with_denmark
aat_decisions_l_english.yml,DEN_increase_trade_with_denmark_desc
aat_decisions_l_english.yml,DEN_cancel_trade_with_denmark
aat_decisions_l_english.yml,DEN_cancel_trade_with_denmark_desc
aat_decisions_l_english.yml,DEN_cancel_trade_with_country
aat_decisions_l_english.yml,DEN_cancel_trade_with_country_desc
aat_decisions_l_english.yml,DEN_military_category
aat_decisions_l_english.yml,DEN_deploy_the_home_guard
aat_decisions_l_english.yml,DEN_remove_the_home_guard
aat_decisions_l_english.yml,DEN_deploy_landstormen
aat_decisions_l_english.yml,DEN_recall_landstormen
aat_decisions_l_english.yml,DEN_army_drills
aat_decisions_l_english.yml,DEN_navy_drills
aat_decisions_l_english.yml,DEN_air_drills
aat_decisions_l_english.yml,DEN_fortification_category
aat_decisions_l_english.yml,DEN_fortification_category_desc
aat_decisions_l_english.yml,DEN_forts_in_sjaelland
aat_decisions_l_english.yml,DEN_forts_in_fyn
aat_decisions_l_english.yml,DEN_forts_in_norrejylland
aat_decisions_l_english.yml,DEN_forts_in_sonderjylland
aat_decisions_l_english.yml,DEN_coastal_forts_in_sjaelland
aat_decisions_l_english.yml,DEN_coastal_forts_in_fyn
aat_decisions_l_english.yml,DEN_coastal_forts_in_norrejylland
aat_decisions_l_english.yml,DEN_coastal_forts_in_sonderjylland
aat_decisions_l_english.yml,DEN_development_category
aat_decisions_l_english.yml,DEN_development_category_desc
aat_decisions_l_english.yml,DEN_develop_state_greenland
aat_decisions_l_english.yml,DEN_develop_state_bornholm
aat_decisions_l_english.yml,DEN_develop_state_faroes
aat_decisions_l_english.yml,DEN_develop_state_gotland
aat_decisions_l_english.yml,DEN_develop_state_iceland
aat_decisions_l_english.yml,DEN_develop_state_norrejylland
aat_decisions_l_english.yml,DEN_develop_state_sonderjylland
aat_decisions_l_english.yml,DEN_develop_state_sjaelland
aat_decisions_l_english.yml,DEN_develop_state_fyn
aat_decisions_l_english.yml,DEN_repeatable_three_times_tt
aat_decisions_l_english.yml,DEN_times_state_has_been_developed_tt
aat_decisions_l_english.yml,expand_greenlands_mines
aat_decisions_l_english.yml,last_repeatable_decision_tt
aat_decisions_l_english.yml,DEN_danish_security_category
aat_decisions_l_english.yml,DEN_danish_security_category_desc
aat_decisions_l_english.yml,DEN_seek_guarantor
aat_decisions_l_english.yml,DEN_seek_an_alliance
aat_decisions_l_english.yml,DEN_nordic_security_category
aat_decisions_l_english.yml,DEN_nordic_security_category_desc
aat_decisions_l_english.yml,DEN_invite_nordic_countries
aat_decisions_l_english.yml,DEN_invade_nordic_countries
aat_decisions_l_english.yml,DEN_integration_puppets_category
aat_decisions_l_english.yml,DEN_integrate_iceland
aat_decisions_l_english.yml,DEN_integrate_sweden
aat_decisions_l_english.yml,DEN_integrate_finland
aat_decisions_l_english.yml,DEN_integrate_norway
aat_decisions_l_english.yml,DEN_demand_territory_category
aat_decisions_l_english.yml,DEN_demand_territory_category_desc
aat_decisions_l_english.yml,DEN_demand_icelandic_territory
aat_decisions_l_english.yml,DEN_demand_swedish_territory
aat_decisions_l_english.yml,DEN_demand_finnish_territory
aat_decisions_l_english.yml,DEN_demand_norwegian_territory
aat_decisions_l_english.yml,DEN_pan_scandinavianism_decisions_category
aat_decisions_l_english.yml,DEN_rally_the_icelanders
aat_decisions_l_english.yml,DEN_rally_the_swedes
aat_decisions_l_english.yml,DEN_rally_the_finnish
aat_decisions_l_english.yml,DEN_rally_the_norwegians
aat_decisions_l_english.yml,DEN_swedish_steel_production_category
aat_decisions_l_english.yml,DEN_swedish_steel_for_security
aat_decisions_l_english.yml,DEN_danish_faction_category
aat_decisions_l_english.yml,DEN_northern_national_front_invitation
aat_decisions_l_english.yml,DEN_northern_security_pact_invitation
aat_decisions_l_english.yml,DEN_northern_technological_advancements_group_invite
aat_decisions_l_english.yml,DEN_influence_countries_category
aat_decisions_l_english.yml,DEN_influence_countries_decision
aat_decisions_l_english.yml,DEN_offer_protection_category
aat_decisions_l_english.yml,DEN_offer_protection_decision
aat_decisions_l_english.yml,DEN_return_occupied_territory_category
aat_decisions_l_english.yml,DEN_return_occupied_territory_category_desc
aat_decisions_l_english.yml,DEN_request_the_return_of_the_faroes
aat_decisions_l_english.yml,DEN_request_greenland_back
aat_decisions_l_english.yml,FIN_balance_of_power_category
aat_decisions_l_english.yml,FIN_motti_tactics_category
aat_decisions_l_english.yml,FIN_motti_tactics_category_desc
aat_decisions_l_english.yml,FIN_prepare_motti_tactics_in_state
aat_decisions_l_english.yml,FIN_prepare_motti_tactics_in_state_desc
aat_decisions_l_english.yml,FIN_cancel_motti_tactics_in_state
aat_decisions_l_english.yml,FIN_cancel_motti_tactics_in_state_desc
aat_decisions_l_english.yml,FIN_motti_tactics_cost_increase_tt
aat_decisions_l_english.yml,FIN_motti_tactics_cost_decrease_tt
aat_decisions_l_english.yml,FIN_motti_tactics_decision_cost_dynamic_cp_pp
aat_decisions_l_english.yml,FIN_motti_tactics_decision_cost_dynamic_cp_pp_blocked
aat_decisions_l_english.yml,FIN_motti_tactics_decision_cost_dynamic_cp_pp_tooltip
aat_decisions_l_english.yml,FIN_national_defense_category
aat_decisions_l_english.yml,FIN_national_defense_category_desc
aat_decisions_l_english.yml,FIN_set_up_weapon_caches_in_state
aat_decisions_l_english.yml,FIN_set_up_weapon_caches_in_state_desc
aat_decisions_l_english.yml,FIN_weapon_caches_cost_increase_tt
aat_decisions_l_english.yml,FIN_weapon_caches_decision_cost_dynamic_ie_cp_pp
aat_decisions_l_english.yml,FIN_weapon_caches_decision_cost_dynamic_ie_cp_pp_blocked
aat_decisions_l_english.yml,FIN_weapon_caches_decision_cost_dynamic_ie_cp_pp_tooltip
aat_decisions_l_english.yml,FIN_surrender_to_the_soviet_union
aat_decisions_l_english.yml,FIN_surrender_to_the_soviet_union_desc
aat_decisions_l_english.yml,FIN_reached_out_to_soviets_to_surrender_flag
aat_decisions_l_english.yml,FIN_demand_peace_negotiations
aat_decisions_l_english.yml,FIN_demand_peace_negotiations_desc
aat_decisions_l_english.yml,FIN_can_demand_territory_if_occupying_tt
aat_decisions_l_english.yml,FIN_can_demand_peace_negotiations_flag
aat_decisions_l_english.yml,FIN_winter_war_ongoing_flag
aat_decisions_l_english.yml,FIN_hold_leningrad_mission
aat_decisions_l_english.yml,FIN_hold_leningrad_mission_desc
aat_decisions_l_english.yml,FIN_retake_leningrad_mission
aat_decisions_l_english.yml,FIN_retake_leningrad_mission_desc
aat_decisions_l_english.yml,FIN_finland_can_send_peace_demands_tt
aat_decisions_l_english.yml,FIN_finnish_resistance_category
aat_decisions_l_english.yml,FIN_finnish_resistance_category_desc
aat_decisions_l_english.yml,FIN_search_for_weapon_caches_in_state
aat_decisions_l_english.yml,FIN_search_for_weapon_caches_in_state_desc
